104513 CD O 104513 d 
mg NN O mg c 
daily JJ O daili c 
metprolol NN O metprolol c 
150 CD O 150 d 
mg NN O mg c 
daily JJ O daili c 
multivitamin NN O multivitamin c 
niacin NN O niacin c 
500 CD O 500 d 
mg NN O mg c 
daily JJ O daili c 
- : O - o 
Medications NNS O medic Cc 
at IN O at c 
home NN O home c 
: : O : o 
ASA NNP O asa C 
325mg CD O 325mg dc 
daily JJ O daili c 
motrin NN O motrin c 
800 CD O 800 d 
mg NN O mg c 
tid NN O tid c 
lisinopril NN O lisinopril c 
5 CD O 5 d 
mg NN O mg c 
daily JJ O daili c 
hydrochlorthiazide NN O hydrochlorthiazid c 
25 CD O 25 d 
mg NN O mg c 
daily JJ O daili c 
toprol NN O toprol c 
xl NN O xl c 
150mg NN O 150mg dc 
daily JJ O daili c 
niaspan NN O niaspan c 
500 CD O 500 d 
mg NN O mg c 
daily JJ O daili c 
loratidine NN O loratidin c 
10 CD O 10 d 
mg NN O mg c 
daily RB O daili c 
. . O . o 

Discharge VB O discharg Cc 
Medications NNS O medic Cc 
: : O : o 
1 CD O 1 d 
. . O . o 
Niacin NN O niacin Cc 
500 CD O 500 d 
mg NN O mg c 
Capsule NN O capsul Cc 
, , O , o 
Sustained JJ O sustain Cc 
Release NNP O releas Cc 
Sig NNP O sig Cc 
: : O : o 
One CD O one Cc 
-LRB- -LRB- OB -lrb- oCo 
1 CD O 1 d 
-RRB- -RRB- OB -rrb- oCo 
Capsule NNP O capsul Cc 
, , O , o 
Sustained JJ O sustain Cc 
Release NNP O releas Cc 
PO NNP O po C 
DAILY NNP O daili C 
-LRB- -LRB- O -lrb- oCo 
Daily NNP O daili Cc 
-RRB- -RRB- O -rrb- oCo 
. . O . o 

2 LS O 2 d 
. . O . o 

Pantoprazole NN O pantoprazol Cc 
40 CD O 40 d 
mg NN O mg c 
Tablet NNP O tablet Cc 
, , O , o 
Delayed VBN O delay Cc 
Release NNP O releas Cc 
-LRB- -LRB- O -lrb- oCo 
E.C. NNP O e.c. CoCo 
-RRB- -RRB- O -rrb- oCo 
Sig NNP O sig Cc 
: : O : o 
One CD OI one Cc 
-LRB- -LRB- OI -lrb- oCo 
1 CD OI 1 d 
-RRB- -RRB- OI -rrb- oCo 
Tablet NNP OI tablet Cc 
, , O , o 
Delayed VBN O delay Cc 
Release NNP O releas Cc 
-LRB- -LRB- O -lrb- oCo 
E.C. NNP O e.c. CoCo 
-RRB- -RRB- O -rrb- oCo 
PO NN O po C 
Q12H NN O q12h CdC 
-LRB- -LRB- O -lrb- oCo 
every DT O everi c 
12 CD O 12 d 
hours NNS O hour c 
-RRB- -RRB- OI -rrb- oCo 
: : OI : o 
Twice RB OI twice Cc 
a DT O a c 
day NN O day c 
for IN O for c 
one CD O one c 
month NN O month c 
, , O , o 
followed VBN O follow c 
by IN O by c 
one CD O one c 
tablet NN O tablet c 
per IN O per c 
day NN O day c 
. . O . o 
Disp NNP O disp Cc 
: : O : o 
* SYM O * o 
60 CD O 60 d 
Tablet NNP O tablet Cc 
, , O , o 
Delayed VBN O delay Cc 
Release NNP O releas Cc 
-LRB- -LRB- O -lrb- oCo 
E.C. NNP O e.c. CoCo 
-RRB- -RRB- O -rrb- oCo 
-LRB- -LRB- O -lrb- oCo 
s NNS OB s c 
-RRB- -RRB- OB -rrb- oCo 
* SYM OB * o 
Refills NNPS OB refil Cc 
: : OB : o 
* SYM O * o 
2 CD O 2 d 
* SYM O * o 
Discharge VB O discharg Cc 
Disposition NNP O disposit Cc 
: : O : o 
Home NNP O home Cc 
Discharge NNP OB discharg Cc 
Diagnosis NN O diagnosi Cc 
: : O : o 
GI NNP OB gi C 
Bleeding NNP OI bleed Cc 
Peptic JJ OB peptic Cc 
Ulcer NN OI ulcer Cc 
disease NN OI diseas c 
Gastritis NN OB gastriti Cc 
Hypertension NN OB hypertens Cc 
Hypercholestrolemia NN OB hypercholestrolemia Cc 
Discharge NNP O discharg Cc 
Condition NNP O condit Cc 
: : O : o 
Good JJ O good Cc 
Discharge NN O discharg Cc 
Instructions NNS O instruction Cc 
: : O : o 
Please VB O pleas Cc 
continue VB O continu c 
to TO O to c 
take VB O take c 
all DT O all c 
your PRP$ O your c 
medicaitons NNS O medicaiton c 
and CC O and c 
follow VB O follow c 
up RP O up c 
with IN O with c 
your PRP$ O your c 
appointments NNS O appoint c 
as IN O as c 
below RB O below c 
. . O . o 
You PRP O you Cc 
should MD O should c 
avoid VB O avoid c 
aspirin NN O aspirin c 
, , O , o 
motrin NN O motrin c 
or CC O or c 
any DT O ani c 
other JJ O other c 
nonsteroidal JJ O nonsteroid c 
antiinflammatory JJ O antiinflammatori c 
agents NNS O agent c 
. . O . o 
You PRP O you Cc 
should MD O should c 
restart VB O restart c 
your PRP$ O your c 
BP NN O bp C 
medications NNS O medic c 
after IN O after c 
you PRP O you c 
see VBP O see c 
your PRP$ O your c 
PCP NN O pcp C 
. . O . o 

If IN O if Cc 
you PRP O you c 
have VBP O have c 
any DT O ani c 
further JJ O further c 
black JJ O black c 
stools NNS OI stool c 
, , O , o 
bleeding NN OB bleed c 
, , O , o 
lightheadedness NN OB lightheaded c 
or CC O or c 
any DT O ani c 
other JJ O other c 
concerning VBG O concern c 
symptoms NNS OB symptom c 
please VB O pleas c 
contact VB O contact c 
your PRP$ O your c 
PCP NN O pcp C 
or CC O or c 
return NN O return c 
to TO O to c 
the DT O the c 
emergency NN O emerg c 
room NN O room c 
. . O . o 
Followup NN O followup Cc 
Instructions NNS O instruction Cc 
: : O : o 
Please VB O pleas Cc 
call VB O call c 
your PRP$ O your c 
PCP NN O pcp C 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
Initials NNS O initial Cc 
-LRB- -LRB- O -lrb- oCo 
NamePattern4 NN O namepattern4 CcCcd 
-RRB- -RRB- O -rrb- oCo 
** SYM O ** o 
-RSB- -RRB- OB -rsb- oCo 
. . OB . o 
-LSB- -LRB- OB -lsb- oCo 
** SYM OB ** o 
Last JJ O last Cc 
Name NN O name Cc 
-LRB- -LRB- O -lrb- oCo 
STitle NN O stitl Cc 
-RRB- -RRB- O -rrb- oCo 
3874 CD O 3874 d 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
at IN O at c 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
Telephone/Fax NN O telephone/fax CcoCc 
-LRB- -LRB- O -lrb- oCo 
2 CD O 2 d 
-RRB- -RRB- O -rrb- oCo 
5506 CD O 5506 d 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
to TO O to c 
set VB O set c 
up RP O up c 
an DT O an c 
appointment NN O appoint c 
by IN O by c 
Friday NNP O friday Cc 
this DT O this c 
week NN O week c 
. . O . o 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
First LS O first Cc 
Name8 NN O name8 Ccd 
-LRB- -LRB- O -lrb- oCo 
NamePattern2 NN O namepattern2 CcCcd 
-RRB- -RRB- O -rrb- oCo 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
Last JJ O last Cc 
Name NN O name Cc 
-LRB- -LRB- O -lrb- oCo 
NamePattern1 NN O namepattern1 CcCcd 
-RRB- -RRB- O -rrb- oCo 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
MD NN O md C 
-LSB- -LRB- OB -lsb- oCo 
** SYM OB ** o 
MD NNP OB md C 
Number NNP O number Cc 
5507 CD O 5507 d 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
Completed VBN O complet Cc 
by IN O by c 
: : O : o 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
First LS O first Cc 
Name8 NN O name8 Ccd 
-LRB- -LRB- O -lrb- oCo 
NamePattern2 NN O namepattern2 CcCcd 
-RRB- -RRB- O -rrb- oCo 
5508 CD O 5508 d 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
Name8 NN O name8 Ccd 
-LRB- -LRB- O -lrb- oCo 
MD NN O md C 
-RRB- -RRB- O -rrb- oCo 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
MD NN O md C 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
MD NNP O md C 
Number NNP O number Cc 
5509 CD O 5509 d 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
2020-01-21 CD O 2020-01-21 dodod 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
@ SYM O @ o 
1445 CD O 1445 d 
Signed VBN O sign Cc 
electronically RB O electron c 
by IN O by c 
: : O : o 
DR. NN O dr. Co 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
First LS O first Cc 
Name8 NN O name8 Ccd 
-LRB- -LRB- O -lrb- oCo 
NamePattern2 NN O namepattern2 CcCcd 
-RRB- -RRB- O -rrb- oCo 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
Last JJ O last Cc 
Name NN O name Cc 
-LRB- -LRB- O -lrb- oCo 
NamePattern1 NN O namepattern1 CcCcd 
-RRB- -RRB- O -rrb- oCo 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
on IN O on c 
: : O : o 
FRI NN O fri C 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
2020-09-25 CD O 2020-09-25 dodod 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
1:30 CD O 1:30 dod 
PM NN O pm C 
-LRB- -LRB- O -lrb- oCo 
End NN O end Cc 
of IN O of c 
Report NNP O report Cc 
-RRB- -RRB- O -rrb- oCo 
13977 CD O 13977 d 
| CD O | o 
| CD O | o 
| CD O | o 
| CD O | o 
7352 CD O 7352 d 
| CD O | o 
| CD O | o 
| NNS O | o 
| VBP O | o 
22880 CD O 22880 d 
| CD O | o 
| CD O | o 
| CD O | o 
| CD O | o 
DISCHARGE_SUMMARY SUMMARY O discharge_summari CoC 
| CD O | o 
| CD O | o 
| CD O | o 
| CD O | o 
2010-05-28 CD O 2010-05-28 dodod 
00:00:00.0 CD O 00:00:00.0 dododod 
| FW O | o 
| FW O | o 
| FW O | o 
| FW O | o 
| FW O | o 
| FW O | o 
| FW O | o 
| FW O | o 
| FW O | o 
| FW O | o 
| FW O | o 
| FW O | o 
| FW O | o 
| FW O | o 
| FW O | o 
| FW O | o 
Admission NN O admission Cc 
Date NN O date Cc 
: : O : o 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
2010-05-22 CD OB 2010-05-22 dodod 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
Discharge NNP O discharg Cc 
Date NNP O date Cc 
: : O : o 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
2010-05-28 CD O 2010-05-28 dodod 
** SYM O ** o 
-RSB- -RRB- DB -rsb- oCo 
Date NN DB date Cc 
of IN O of c 
Birth NNP O birth Cc 
: : O : o 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
1942-06-10 CD O 1942-06-10 dodod 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
Sex NN O sex Cc 
: : O : o 
M NNP O m C 
Service NNP O servic Cc 
: : O : o 
GOLD NNP O gold C 
SURGE NNP O surge C 
HISTORY NNP O histori C 
OF IN O of C 
THE DT OI the C 
PRESENT JJ OI present C 
ILLNESS NN O illness C 
: : O : o 
Mr. NNP O mr. Cco 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
lastname FW O lastnam c 
538 CD O 538 d 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
is VBZ O is c 
a DT O a c 
67-year-old JJ O 67-year-old dococ 
man NN OB man c 
with IN OB with c 
the DT O the c 
past JJ O past c 
medical JJ O medic c 
history NN O histori c 
significant JJ O signific c 
for IN O for c 
advanced JJ O advanc c 
multiple JJ OB multipl c 
sclerosis NN OI sclerosi c 
, , O , o 
who WP O who c 
underwent VBD O underw c 
an DT O an c 
endoscopic JJ O endoscop c 
resection NN O resect c 
of IN O of c 
the DT O the c 
esophageal NN O esophag c 
polyp NN OI polyp c 
on IN O on c 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
2010-05-21 CD O 2010-05-21 dodod 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
by IN O by c 
Dr. NNP O dr. Cco 
... : O ... o 
... : O ... o 
... : O ... o 
... : O ... o 
The DT O the Cc 
indication NN O indic c 
was VBD O was c 
for IN O for c 
high JJ O high c 
grade NN O grade c 
dysplasia NN OB dysplasia c 
/ : O / o 
Barrett NNP O barrett Cc 
's POS O 's oc 
esophagus NN OI esophagus c 
. . O . o 
The DT O the Cc 
patient NN O patient c 
tolerated VBD O toler c 
the DT O the c 
procedure NN O procedur c 
well RB O well c 
and CC O and c 
was VBD O was c 
actually RB O actual c 
discharged VBN O discharg c 
the DT O the c 
same JJ O same c 
day NN O day c 
. . O . o 
The DT O the Cc 
patient NN O patient c 
returned VBD O return c 
home NN O home c 
to TO O to c 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
Location NNP O locat Cc 
-LRB- -LRB- O -lrb- oCo 
un NN O un c 
-RRB- -RRB- O -rrb- oCo 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
. . O . o 

The DT O the Cc 
following VBG O follow c 
morning NN O morn c 
, , O , o 
he PRP O he c 
woke VBD O woke c 
up RP O up c 
and CC O and c 
had VBD O had c 
substernal JJ O substern c 
chest NN DB chest c 
pain NN DI pain c 
, , O , o 
sharp JJ O sharp c 
in IN O in c 
nature NN O natur c 
without IN O without c 
radiation NN DI radiat c 
, , O , o 
no DT O no c 
nausea NN OB nausea c 
or CC O or c 
vomiting NN O vomit c 
, , O , o 
no DT O no c 
fevers NNS OB fever c 
or CC O or c 
chills NNS OB chill c 
. . O . o 

He PRP O he Cc 
went VBD O went c 
to TO O to c 
his PRP$ O his c 
local JJ O local c 
-LSB- -LRB- O -lsb- oCo 
** SYM OB ** o 
Location NNP OB locat Cc 
-LRB- -LRB- O -lrb- oCo 
un NN O un c 
-RRB- -RRB- O -rrb- oCo 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
Hospital NNP O hospit Cc 
for IN O for c 
evaluation NN O evalu c 
. . O . o 

There EX O there Cc 
, , O , o 
he PRP O he c 
was VBD O was c 
started VBN O start c 
on IN O on c 
a DT O a c 
cardiac JJ O cardiac c 
workup NN OI workup c 
, , OI , o 
but CC O but c 
the DT O the c 
chest NN O chest c 
x-ray NN O x-ray coc 
revealed VBD O reveal c 
pneumomediastinum/widened JJ O pneumomediastinum/widen coc 
mediastinum NN OI mediastinum c 
. . O . o 

The DT OB the Cc 
patient NN O patient c 
received VBD O receiv c 
IV CD O iv C 
Ampicillin NNP O ampicillin Cc 
, , O , o 
Gentamicin NNP O gentamicin Cc 
, , O , o 
and CC O and c 
Flagyl NNP OI flagyl Cc 
. . OI . o 
He PRP O he Cc 
also RB O also c 
received VBD O receiv c 
an DT O an c 
IV CD O iv C 
steroid NN OI steroid c 
bolus NN O bolus c 
and CC O and c 
he PRP OB he c 
had VBD OB had c 
a DT O a c 
NG NN O ng C 
tube NN O tube c 
placed VBN O place c 
by IN O by c 
direct JJ O direct c 
vision NN O vision c 
. . O . o 
He PRP O he Cc 
was VBD O was c 
then RB O then c 
transferred VBN O transfer c 
to TO OB to c 
-LSB- -LRB- OB -lsb- oCo 
** SYM OB ** o 
Hospital NNP O hospit Cc 
1026 CD O 1026 d 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
for IN O for c 
further JJ O further c 
evaluation NN DB evalu c 
. . O . o 

PAST NN O past C 
MEDICAL NN O medical C 
HISTORY NN O histori C 
: : O : o 
1 CD O 1 d 
. . O . o 

History NN O histori Cc 
is VBZ O is c 
significant JJ O signific c 
for IN O for c 
hypertension NN O hypertens c 
. . O . o 
2 LS O 2 d 
. . O . o 

Multiple JJ OB multipl Cc 
sclerosis NN OI sclerosi c 
since IN O sinc c 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
1988 CD O 1988 d 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
. . O . o 
3 LS O 3 d 
. . O . o 
Osteoporosis NN O osteoporosi Cc 
. . O . o 

4 LS O 4 d 
. . O . o 

Depression NNP OB depress Cc 
. . O . o 

5 CD O 5 d 
. . O . o 

Gastroesophageal NN OB gastroesophag Cc 
reflux NN OI reflux c 
disease/Barrett NN O disease/barrett coCc 
's POS O 's oc 
esophagus NN OB esophagus c 
status NN O status c 
post NN O post c 
endoscopic JJ O endoscop c 
resection NN O resect c 
of IN O of c 
polyp NN O polyp c 
. . O . o 

6 CD O 6 d 
. . O . o 
Obesity NN O obesiti Cc 
. . O . o 

7 CD O 7 d 
. . O . o 
Status NNP O status Cc 
post NN O post c 
excision NN O excis c 
of IN O of c 
a DT O a c 
pilonidal JJ OB pilonid c 
cyst NN OB cyst c 
. . O . o 

OUTPATIENT JJ O outpatient C 
MEDICATIONS NNS O medications C 
: : O : o 
1 CD O 1 d 
. . O . o 
Prednisone NN O prednison Cc 
15 CD O 15 d 
mg NN O mg c 
p.o.q.d NN O p.o.q.d cocococ 
2 CD O 2 d 
. . O . o 
Detrol NN O detrol Cc 
4 CD O 4 d 
mg NN O mg c 
p.o.q.d. NN O p.o.q.d. cocococo 
3 CD O 3 d 
. . O . o 

Prozac NNP O prozac Cc 
20 CD O 20 d 
mg NN O mg c 
p.o.q.d. NN O p.o.q.d. cocococo 
4 CD O 4 d 
. . O . o 
Cylert NNP O cylert Cc 
75 CD O 75 d 
mg NN O mg c 
p.o.q.d. NN DI p.o.q.d. cocococo 
5 CD O 5 d 
. . O . o 
Fosamax NN O fosamax Cc 
10 CD O 10 d 
mg NN O mg c 
p.o.q.d. NN O p.o.q.d. cocococo 
6 CD O 6 d 
. . O . o 

Lopressor NNP O lopressor Cc 
50 CD O 50 d 
mg NN O mg c 
p.o.q.d NN O p.o.q.d cocococ 
7 CD O 7 d 
. . O . o 

Baclofen NN O baclofen Cc 
100 CD O 100 d 
mg NN O mg c 
p.o.q.d. NN O p.o.q.d. cocococo 
8 CD O 8 d 
. . O . o 

Methotrexate NN O methotrex Cc 
2.5 CD O 2.5 dod 
three CD O three c 
times NNS O time c 
weekly JJ OI week c 
. . OB . o 
9 CD OB 9 d 
. . OB . o 
Avonex NN O avonex Cc 
1 CD O 1 d 
mg NN O mg c 
one CD O one c 
time NN O time c 
a DT O a c 
week NN O week c 
. . O . o 
ALLERGIES NNPS O allergies C 
: : O : o 
No DT O no Cc 
known VBN O known c 
drug NN O drug c 
allergies NNS O allergi c 
. . O . o 
SOCIAL NNP O social C 
HISTORY NNP O histori C 
: : O : o 
The DT O the Cc 
patient NN O patient c 
does VBZ O doe c 
not RB O not c 
drink VB O drink c 
any DT O ani c 
alcohol NN O alcohol c 
. . O . o 

He PRP O he Cc 
does VBZ O doe c 
not RB O not c 
smoke VB O smoke c 
. . O . o 
PHYSICAL NNP O physical C 
EXAMINATION NNP O examination C 
: : O : o 
Upon IN O upon Cc 
admission NN O admiss c 
, , O , o 
the DT O the c 
patient NN O patient c 
's POS O 's oc 
physical JJ O physic c 
examination NN O examin c 
was VBD O was c 
significant JJ O signific c 
for IN O for c 
a DT O a c 
temperature NN O temperatur c 
of IN O of c 
100.1 CD O 100.1 dod 
, , O , o 
pulse NN O puls c 
93 CD O 93 d 
, , O , o 
blood NN O blood c 
pressure NN O pressur c 
127/109 CD O 127/109 dod 
. . O . o 

He PRP O he Cc 
was VBD O was c 
alert JJ O alert c 
, , O , o 
oriented VBN O orient c 
. . O . o 

He PRP O he Cc 
was VBD O was c 
in IN O in c 
no DT O no c 
acute JJ OB acut c 
distress NN OI distress c 
. . O . o 

He PRP O he Cc 
had VBD O had c 
decreased VBN O decreas c 
breath NN OI breath c 
sounds VBZ OI sound c 
at IN O at c 
the DT O the c 
bases NNS O base c 
. . O . o 

He PRP O he Cc 
was VBD O was c 
also RB O also c 
slightly RB O slight c 
tachypneic JJ O tachypn c 
with IN OB with c 
no DT OB no c 
crepitus NN OI crepitus c 
. . O . o 

CARDIOVASCULAR NN O cardiovascular C 
: : O : o 
Tachycardia NN OB tachycardia Cc 
, , O , o 
but CC O but c 
with IN O with c 
a DT O a c 
regular JJ O regular c 
rate NN O rate c 
, , O , o 
normal JJ O normal c 
S1 NN O s1 Cd 
and CC O and c 
S2 NN O s2 Cd 
normal JJ O normal c 
. . O . o 
ABDOMEN NN O abdomen C 
: : O : o 
Soft NNP O soft Cc 
, , O , o 
nontender NN DI nontend c 
, , O , o 
no DT O no c 
rebound NN O rebound c 
or CC O or c 
guarding VBG DI guard c 
. . O . o 

He PRP O he Cc 
had VBD O had c 
a DT O a c 
fascia NN OB fascia c 
defect NN OI defect c 
approximately RB O approxim c 
2 CD O 2 d 
cm NN O cm c 
at IN O at c 
the DT O the c 
umbilicus NN O umbilicus c 
, , OB , o 
with IN OB with c 
no DT OB no c 
incarceration NN OB incarcer c 
. . O . o 

Groin NN OB groin Cc 
was VBD O was c 
notable JJ O notabl c 
for IN O for c 
no DT O no c 
hernia NN O hernia c 
. . O . o 

RECTAL NN DB rectal C 
: : O : o 
Examination NN O examin Cc 
was VBD O was c 
guaiac JJ O guaiac c 
negative JJ O negat c 
, , O , o 
no DT O no c 
masses NNS DI mass c 
. . O . o 
EXTREMITIES NN O extremities C 
: : O : o 
Examination NN O examin Cc 
was VBD O was c 
notable JJ O notabl c 
for IN O for c 
peripheral JJ OB peripher c 
edema NN OI edema c 
. . O . o 

LABORATORY NN O laboratori C 
DATA NNP O data C 
: : O : o 
Laboratory NNP O laboratori Cc 
data NNS O data c 
revealed VBD O reveal c 
the DT O the c 
following NN O follow c 
: : O : o 
White NNP O white Cc 
count NN O count c 
at IN O at c 
the DT O the c 
outside JJ O outsid c 
hospital NN O hospit c 
was VBD O was c 
15 CD O 15 d 
, , O , o 
hematocrit NN O hematocrit c 
45 CD O 45 d 
, , O , o 
platelet NN O platelet c 
count NN OI count c 
150,000 CD OI 150,000 dod 
. . OI . o 
Electrolytes NNPS O electrolyt Cc 
: : O : o 
Within IN O within Cc 
normal JJ O normal c 
limits NNS O limit c 
. . O . o 
LFTs NNS O lfts Cc 
were VBD OB were c 
also RB OB also c 
within IN O within c 
normal JJ OI normal c 
limits NNS OI limit c 
. . DB . o 
Chest NN DB chest Cc 
x-ray NN DI x-ray coc 
: : DI : o 
Significant JJ O signific Cc 
for IN O for c 
widening VBG DB widen c 
of IN O of c 
the DT O the c 
mediastinum NN DI mediastinum c 
. . O . o 

EKG NNP O ekg C 
: : O : o 
ST JJ O st C 
changes NNS O chang c 
, , O , o 
but CC O but c 
not RB O not c 
significant JJ O signific c 
. . O . o 
HOSPITAL NNP O hospital C 
COURSE NNP O course C 
: : O : o 
The DT OB the Cc 
patient NN O patient c 
was VBD O was c 
admitted VBN O admit c 
to TO O to c 
the DT OB the c 
Surgical NNP O surgic Cc 
Intensive NNP O intensiv Cc 
Care NNP O care Cc 
Unit NNP O unit Cc 
and CC O and c 
transferred VBN O transfer c 
to TO O to c 
the DT O the c 
ICU NN O icu C 
for IN OI for c 
close JJ OI close c 
monitoring NN OI monitor c 
given VBN O given c 
his PRP$ O his c 
pneumomediastinum NN OB pneumomediastinum c 
, , O , o 
most RBS O most c 
likely JJ O like c 
secondary JJ O secondari c 
to TO O to c 
perforation NN OB perfor c 
during IN O dure c 
his PRP$ O his c 
endoscopic JJ O endoscop c 
procedure NN O procedur c 
. . O . o 
At IN O at Cc 
that DT O that c 
point NN O point c 
, , O , o 
it PRP O it c 
was VBD O was c 
unclear JJ O unclear c 
if IN O if c 
he PRP O he c 
perforation NN OB perfor c 
was VBD O was c 
contained VBN O contain c 
. . O . o 
He PRP O he Cc 
underwent VBD O underw c 
a DT O a c 
CAT NN O cat C 
scan VB O scan c 
with IN O with c 
oral JJ O oral c 
and CC O and c 
IV CD O iv C 
contract NN O contract c 
, , O , o 
which WDT O which c 
revealed VBD O reveal c 
that IN O that c 
there EX O there c 
was VBD O was c 
no DT O no c 
extravasation NN O extravas c 
of IN OI of c 
contrast NN OI contrast c 
from IN O from c 
the DT O the c 
esophagus NN O esophagus c 
into IN O into c 
the DT O the c 
mediastinum NN O mediastinum c 
. . O . o 

The DT O the Cc 
patient NN O patient c 
was VBD O was c 
made VBN O made c 
NPO NN O npo C 
with IN O with c 
NG NN O ng C 
tube NN O tube c 
suction NN O suction c 
, , O , o 
given VBN O given c 
IV CD O iv C 
fluids NNS O fluid c 
and CC O and c 
IV CD O iv C 
Ampicillin NNP O ampicillin Cc 
, , O , o 
Gentamicin NNP O gentamicin Cc 
, , O , o 
and CC O and c 
Flagyl NNP O flagyl Cc 
. . O . o 
The DT O the Cc 
patient NN O patient c 
was VBD O was c 
closely RB O close c 
monitored VBN O monitor c 
in IN O in c 
the DT O the c 
ICU NN O icu C 
setting NN O set c 
. . O . o 
On IN DI on Cc 
-LSB- -LRB- O -lsb- oCo 
** SYM O ** o 
Hospital NNP O hospit Cc 
Unit NNP O unit Cc 
Name VB O name Cc 
189 CD O 189 d 
** SYM O ** o 
-RSB- -RRB- O -rsb- oCo 
day NN O day c 
# # O # o 
3 CD O 3 d 
, , O , o 
the DT O the c 
patient NN O patient c 
's POS O 's oc 
condition NN O condit c 
was VBD O was c 
felt VBN O felt c 
to TO O to c 
be VB O be c 
stable JJ O stabl c 
and CC O and c 
he PRP O he c 
was VBD O was c 
transferred VBN O transfer c 
to TO O to c 
the DT O the c 
floor NN O floor c 
. . O . o 

At IN DI at Cc 
this DT O this c 
point NN O point c 
, , O , o 
he PRP O he c 
was VBD O was c 
kept VBN O kept c 
NPO NN O npo C 
with IN O with c 
the DT O the c 
NG NNP O ng C 
tube NN O tube c 
to TO O to c 
suction NN O suction c 
. . O . o 
A DT O a C 
thoracic JJ O thorac c 
consultation NN O consult c 
by IN O by c 
Dr. NNP O dr. Cco 
... : O ... o 
... : O ... o 
... : O ... o 
... : O ... o 
was VBD O was c 
obtained VBN OB obtain c 
. . O . o 

It PRP OB it Cc 
was VBD OB was c 
his PRP$ O his c 
opinion NN O opinion c 
that IN O that c 
the DT O the c 
patient NN O patient c 
undergo VBP O undergo c 
a DT O a c 
barium NN OI barium c 
swallow VB O swallow c 
to TO O to c 
again RB O again c 
re-evaluate VB O re-evalu coc 
his PRP$ O his c 
esophageal NN OB esophag c 
perforation NN OI perfor c 
. . O . o 

Therefore RB O therefor Cc 
, , O , o 
on IN O on c 
hospital NN O hospit c 
day NN O day c 
# # O # o 
5 CD O 5 d 
, , O , o 
the DT O the c 
patient NN O patient c 
underwent VBD O underw c 
a DT O a c 
barium NN O barium c 
swallow VB O swallow c 
, , O , o 
which WDT O which c 
revealed VBD O reveal c 
no DT O no c 
extravasation NN OB extravas c 
of IN OI of c 
barium NN OI barium c 
from IN O from c 
the DT O the c 
esophagus NN O esophagus c 
. . O . o 
At IN O at Cc 
this DT O this c 
point NN O point c 
, , O , o 
the DT O the c 
patient NN O patient c 
's POS O 's oc 
NG NNP O ng C 
tube NN O tube c 
was VBD O was c 
discontinued VBN O discontinu c 
, , O , o 
although IN O although c 
he PRP O he c 
was VBD O was c 
kept VBN O kept c 
NPO NNP O npo C 
overnight JJ O overnight c 
. . O . o 

TPN NN O tpn C 
was VBD O was c 
continued VBN OI continu c 
and CC O and c 
, , O , o 
therefore RB O therefor c 
, , O , o 
on IN O on c 
the DT O the c 
next JJ O next c 
morning NN O morn c 
, , O , o 
hospital NN O hospit c 
day NN OI day c 
# # OI # o 
